Time [s],Current [A],Voltage [V],Temperature [°C],SoC [%],HVAC,SegmentType
904,-30.0,361.5,18.0,75.19839080459771,False,recharge
905,-30.0,361.5,18.0,75.20551724137931,False,recharge
906,-30.0,361.5,18.0,75.21264367816092,False,recharge
907,-30.0,361.5,18.0,75.21977011494253,False,recharge
908,-30.0,361.5,18.0,75.22689655172414,False,recharge
909,-30.0,361.5,18.0,75.23402298850574,False,recharge
910,-30.0,361.5,18.0,75.24114942528736,False,recharge
911,-30.0,361.5,18.0,75.24827586206897,False,recharge
912,-30.0,361.5,18.0,75.25540229885057,False,recharge
913,-30.0,361.5,18.0,75.26252873563219,False,recharge
914,-30.0,361.5,18.0,75.26965517241379,False,recharge
915,-30.0,361.5,18.0,75.2767816091954,False,recharge
916,-30.0,361.5,18.0,75.28390804597701,False,recharge
917,-30.0,361.5,18.0,75.29103448275862,False,recharge
918,-30.0,361.5,18.0,75.29816091954022,False,recharge
919,-30.0,361.5,18.0,75.30528735632184,False,recharge
920,-30.0,361.5,18.0,75.31241379310345,False,recharge
921,-30.0,361.5,18.0,75.31954022988506,False,recharge
922,-30.0,361.5,18.0,75.32666666666667,False,recharge
923,-30.0,361.5,18.0,75.33379310344827,False,recharge
924,-30.0,361.5,18.0,75.34091954022989,False,recharge
925,-30.0,361.5,18.0,75.3480459770115,False,recharge
926,-30.0,361.5,18.0,75.3551724137931,False,recharge
927,-30.0,361.5,18.0,75.36229885057472,False,recharge
928,-30.0,361.5,18.0,75.36942528735632,False,recharge
929,-30.0,361.5,18.0,75.37655172413793,False,recharge
930,-30.0,361.5,18.0,75.38367816091954,False,recharge
931,-30.0,361.5,18.0,75.39080459770115,False,recharge
932,-30.0,361.5,18.0,75.39793103448275,False,recharge
933,-30.0,361.5,18.0,75.40505747126437,False,recharge
934,-30.0,361.5,18.0,75.41218390804598,False,recharge
935,-30.0,361.5,18.0,75.41931034482758,False,recharge
936,-30.0,361.5,18.0,75.4264367816092,False,recharge
937,-30.0,361.5,18.0,75.4335632183908,False,recharge
938,-30.0,361.5,18.0,75.44068965517242,False,recharge
939,-30.0,361.5,18.0,75.44781609195402,False,recharge
940,-30.0,361.5,18.0,75.45494252873563,False,recharge
941,-30.0,361.5,18.0,75.46206896551725,False,recharge
942,-30.0,361.5,18.0,75.46919540229885,False,recharge
943,-30.0,361.5,18.0,75.47632183908046,False,recharge
944,-30.0,361.5,18.0,75.48344827586207,False,recharge
945,-30.0,361.5,18.0,75.49057471264368,False,recharge
946,-30.0,361.5,18.0,75.49770114942528,False,recharge
947,-30.0,361.5,18.0,75.5048275862069,False,recharge
948,-30.0,361.5,18.0,75.5119540229885,False,recharge
949,-30.0,361.5,18.0,75.51908045977011,False,recharge
950,-30.0,361.5,18.0,75.52620689655173,False,recharge
951,-30.0,361.5,18.0,75.53333333333333,False,recharge
952,-30.0,361.5,18.0,75.54045977011494,False,recharge
953,-30.0,361.5,18.0,75.54758620689655,False,recharge
954,-30.0,361.5,18.0,75.55471264367816,False,recharge
955,-30.0,361.5,18.0,75.56183908045978,False,recharge
956,-30.0,361.5,18.0,75.56896551724138,False,recharge
957,-30.0,361.5,18.0,75.57609195402298,False,recharge
958,-30.0,361.5,18.0,75.5832183908046,False,recharge
959,-30.0,361.5,18.0,75.59034482758621,False,recharge
960,-30.0,361.5,18.0,75.59747126436781,False,recharge
961,-30.0,361.5,18.0,75.60459770114943,False,recharge
962,-30.0,361.5,18.0,75.61172413793103,False,recharge
963,-30.0,361.5,18.0,75.61885057471264,False,recharge
964,-30.0,361.5,18.0,75.62597701149426,False,recharge
965,-30.0,361.5,18.0,75.63310344827586,False,recharge
966,-30.0,361.5,18.0,75.64022988505747,False,recharge
967,-30.0,361.5,18.0,75.64735632183908,False,recharge
968,-30.0,361.5,18.0,75.65448275862069,False,recharge
969,-30.0,361.5,18.0,75.66160919540229,False,recharge
970,-30.0,361.5,18.0,75.66873563218391,False,recharge
971,-30.0,361.5,18.0,75.67586206896551,False,recharge
972,-30.0,361.5,18.0,75.68298850574713,False,recharge
973,-30.0,361.5,18.0,75.69011494252874,False,recharge
974,-30.0,361.5,18.0,75.69724137931034,False,recharge
975,-30.0,361.5,18.0,75.70436781609196,False,recharge
976,-30.0,361.5,18.0,75.71149425287356,False,recharge
977,-30.0,361.5,18.0,75.71862068965517,False,recharge
978,-30.0,361.5,18.0,75.72574712643679,False,recharge
979,-30.0,361.5,18.0,75.73287356321839,False,recharge
980,-30.0,361.5,18.0,75.74,False,recharge
981,-30.0,361.5,18.0,75.74712643678161,False,recharge
982,-30.0,361.5,18.0,75.75425287356322,False,recharge
983,-30.0,361.5,18.0,75.76137931034482,False,recharge
984,-30.0,361.5,18.0,75.76850574712644,False,recharge
985,-30.0,361.5,18.0,75.77563218390804,False,recharge
986,-30.0,361.5,18.0,75.78275862068965,False,recharge
987,-30.0,361.5,18.0,75.78988505747127,False,recharge
988,-30.0,361.5,18.0,75.79701149425287,False,recharge
989,-30.0,361.5,18.0,75.80413793103449,False,recharge
990,-30.0,361.5,18.0,75.8112643678161,False,recharge
991,-30.0,361.5,18.0,75.8183908045977,False,recharge
992,-30.0,361.5,18.0,75.82551724137932,False,recharge
993,-30.0,361.5,18.0,75.83264367816092,False,recharge
994,-30.0,361.5,18.0,75.83977011494252,False,recharge
995,-30.0,361.5,18.0,75.84689655172414,False,recharge
996,-30.0,361.5,18.0,75.85402298850575,False,recharge
997,-30.0,361.5,18.0,75.86114942528735,False,recharge
998,-30.0,361.5,18.0,75.86827586206897,False,recharge
999,-30.0,361.5,18.0,75.87540229885057,False,recharge
1000,-30.0,361.5,18.0,75.88252873563218,False,recharge
1001,-30.0,361.5,18.0,75.8896551724138,False,recharge
1002,-30.0,361.5,18.0,75.8967816091954,False,recharge
1003,-30.0,361.5,18.0,75.903908045977,False,recharge
1004,-30.0,361.5,18.0,75.91103448275862,False,recharge
1005,-30.0,361.5,18.0,75.91816091954023,False,recharge
1006,-30.0,361.5,18.0,75.92528735632185,False,recharge
1007,-30.0,361.5,18.0,75.93241379310345,False,recharge
1008,-30.0,361.5,18.0,75.93954022988505,False,recharge
1009,-30.0,361.5,18.0,75.94666666666667,False,recharge
1010,-30.0,361.5,18.0,75.95379310344828,False,recharge
1011,-30.0,361.5,18.0,75.96091954022988,False,recharge
1012,-30.0,361.5,18.0,75.9680459770115,False,recharge
1013,-30.0,361.5,18.0,75.9751724137931,False,recharge
1014,-30.0,361.5,18.0,75.98229885057471,False,recharge
1015,-30.0,361.5,18.0,75.98942528735633,False,recharge
1016,-30.0,361.5,18.0,75.99655172413793,False,recharge
1017,-30.0,361.5,18.0,76.00367816091953,False,recharge
1018,-30.0,361.5,18.0,76.01080459770115,False,recharge
1019,-30.0,361.5,18.0,76.01793103448276,False,recharge
1020,-30.0,361.5,18.0,76.02505747126436,False,recharge
1021,-30.0,361.5,18.0,76.03218390804598,False,recharge
1022,-30.0,361.5,18.0,76.03931034482758,False,recharge
1023,-30.0,361.5,18.0,76.0464367816092,False,recharge
1024,-30.0,361.5,18.0,76.0535632183908,False,recharge
1025,-30.0,361.5,18.0,76.06068965517241,False,recharge
1026,-30.0,361.5,18.0,76.06781609195403,False,recharge
1027,-30.0,361.5,18.0,76.07494252873563,False,recharge
1028,-30.0,361.5,18.0,76.08206896551724,False,recharge
1029,-30.0,361.5,18.0,76.08919540229886,False,recharge
1030,-30.0,361.5,18.0,76.09632183908046,False,recharge
1031,-30.0,361.5,18.0,76.10344827586206,False,recharge
1032,-30.0,361.5,18.0,76.11057471264368,False,recharge
1033,-30.0,361.5,18.0,76.11770114942529,False,recharge
1034,-30.0,361.5,18.0,76.12482758620689,False,recharge
1035,-30.0,361.5,18.0,76.13195402298851,False,recharge
1036,-30.0,361.5,18.0,76.13908045977011,False,recharge
1037,-30.0,361.5,18.0,76.14620689655172,False,recharge
1038,-30.0,361.5,18.0,76.15333333333334,False,recharge
1039,-30.0,361.5,18.0,76.16045977011494,False,recharge
1040,-30.0,361.5,18.0,76.16758620689656,False,recharge
1041,-30.0,361.5,18.0,76.17471264367816,False,recharge
1042,-30.0,361.5,18.0,76.18183908045977,False,recharge
1043,-30.0,361.5,18.0,76.18896551724139,False,recharge
1044,-30.0,361.5,18.0,76.19609195402299,False,recharge
1045,-30.0,361.5,18.0,76.2032183908046,False,recharge
1046,-30.0,361.5,18.0,76.21034482758621,False,recharge
1047,-30.0,361.5,18.0,76.21747126436782,False,recharge
1048,-30.0,361.5,18.0,76.22459770114942,False,recharge
1049,-30.0,361.5,18.0,76.23172413793104,False,recharge
1050,-30.0,361.5,18.0,76.23885057471264,False,recharge
1051,-30.0,361.5,18.0,76.24597701149425,False,recharge
1052,-30.0,361.5,18.0,76.25310344827587,False,recharge
1053,-30.0,361.5,18.0,76.26022988505747,False,recharge
1054,-30.0,361.5,18.0,76.26735632183907,False,recharge
1055,-30.0,361.5,18.0,76.27448275862069,False,recharge
1056,-30.0,361.5,18.0,76.2816091954023,False,recharge
1057,-30.0,361.5,18.0,76.28873563218391,False,recharge
1058,-30.0,361.5,18.0,76.29586206896552,False,recharge
1059,-30.0,361.5,18.0,76.30298850574712,False,recharge
1060,-30.0,361.5,18.0,76.31011494252874,False,recharge
1061,-30.0,361.5,18.0,76.31724137931035,False,recharge
1062,-30.0,361.5,18.0,76.32436781609195,False,recharge
1063,-30.0,361.5,18.0,76.33149425287357,False,recharge
1064,-30.0,361.5,18.0,76.33862068965517,False,recharge
1065,-30.0,361.5,18.0,76.34574712643678,False,recharge
1066,-30.0,361.5,18.0,76.3528735632184,False,recharge
1067,-30.0,361.5,18.0,76.36,False,recharge
1068,-30.0,361.5,18.0,76.3671264367816,False,recharge
1069,-30.0,361.5,18.0,76.37425287356322,False,recharge
1070,-30.0,361.5,18.0,76.38137931034483,False,recharge
1071,-30.0,361.5,18.0,76.38850574712643,False,recharge
1072,-30.0,361.5,18.0,76.39563218390805,False,recharge
1073,-30.0,361.5,18.0,76.40275862068965,False,recharge
1074,-30.0,361.5,18.0,76.40988505747127,False,recharge
1075,-30.0,361.5,18.0,76.41701149425288,False,recharge
1076,-30.0,361.5,18.0,76.42413793103448,False,recharge
1077,-30.0,361.5,18.0,76.4312643678161,False,recharge
1078,-30.0,361.5,18.0,76.4383908045977,False,recharge
1079,-30.0,361.5,18.0,76.4455172413793,False,recharge
1080,-30.0,361.5,18.0,76.45264367816092,False,recharge
1081,-30.0,361.5,18.0,76.45977011494253,False,recharge
1082,-30.0,361.5,18.0,76.46689655172413,False,recharge
1083,-30.0,361.5,18.0,76.47402298850575,False,recharge
1084,-30.0,361.5,18.0,76.48114942528736,False,recharge
1085,-30.0,361.5,18.0,76.48827586206896,False,recharge
1086,-30.0,361.5,18.0,76.49540229885058,False,recharge
1087,-30.0,361.5,18.0,76.50252873563218,False,recharge
1088,-30.0,361.5,18.0,76.50965517241379,False,recharge
1089,-30.0,361.5,18.0,76.5167816091954,False,recharge
1090,-30.0,361.5,18.0,76.52390804597701,False,recharge
1091,-30.0,361.5,18.0,76.53103448275863,False,recharge
1092,-30.0,361.5,18.0,76.53816091954023,False,recharge
1093,-30.0,361.5,18.0,76.54528735632184,False,recharge
1094,-30.0,361.5,18.0,76.55241379310345,False,recharge
1095,-30.0,361.5,18.0,76.55954022988506,False,recharge
1096,-30.0,361.5,18.0,76.56666666666666,False,recharge
1097,-30.0,361.5,18.0,76.57379310344828,False,recharge
1098,-30.0,361.5,18.0,76.58091954022989,False,recharge
1099,-30.0,361.5,18.0,76.58804597701149,False,recharge
1100,-30.0,361.5,18.0,76.59517241379311,False,recharge
1101,-30.0,361.5,18.0,76.60229885057471,False,recharge
1102,-30.0,361.5,18.0,76.60942528735632,False,recharge
1103,-30.0,361.5,18.0,76.61655172413793,False,recharge
1104,-30.0,361.5,18.0,76.62367816091954,False,recharge
1105,-30.0,361.5,18.0,76.63080459770114,False,recharge
1106,-30.0,361.5,18.0,76.63793103448276,False,recharge
1107,-30.0,361.5,18.0,76.64505747126437,False,recharge
1108,-30.0,361.5,18.0,76.65218390804597,False,recharge
1109,-30.0,361.5,18.0,76.65931034482759,False,recharge
1110,-30.0,361.5,18.0,76.66643678160919,False,recharge
1111,-30.0,361.5,18.0,76.67356321839081,False,recharge
1112,-30.0,361.5,18.0,76.68068965517242,False,recharge
1113,-30.0,361.5,18.0,76.68781609195402,False,recharge
1114,-30.0,361.5,18.0,76.69494252873564,False,recharge
1115,-30.0,361.5,18.0,76.70206896551724,False,recharge
1116,-30.0,361.5,18.0,76.70919540229885,False,recharge
1117,-30.0,361.5,18.0,76.71632183908046,False,recharge
1118,-30.0,361.5,18.0,76.72344827586207,False,recharge
1119,-30.0,361.5,18.0,76.73057471264367,False,recharge
1120,-30.0,361.5,18.0,76.73770114942529,False,recharge
1121,-30.0,361.5,18.0,76.7448275862069,False,recharge
1122,-30.0,361.5,18.0,76.7519540229885,False,recharge
1123,-30.0,361.5,18.0,76.75908045977012,False,recharge
1124,-30.0,361.5,18.0,76.76620689655172,False,recharge
1125,-30.0,361.5,18.0,76.77333333333334,False,recharge
1126,-30.0,361.5,18.0,76.78045977011494,False,recharge
1127,-30.0,361.5,18.0,76.78758620689655,False,recharge
1128,-30.0,361.5,18.0,76.79471264367817,False,recharge
1129,-30.0,361.5,18.0,76.80183908045977,False,recharge
1130,-30.0,361.5,18.0,76.80896551724138,False,recharge
1131,-30.0,361.5,18.0,76.816091954023,False,recharge
1132,-30.0,361.5,18.0,76.8232183908046,False,recharge
1133,-30.0,361.5,18.0,76.8303448275862,False,recharge
1134,-30.0,361.5,18.0,76.83747126436782,False,recharge
1135,-30.0,361.5,18.0,76.84459770114943,False,recharge
1136,-30.0,361.5,18.0,76.85172413793103,False,recharge
1137,-30.0,361.5,18.0,76.85885057471265,False,recharge
1138,-30.0,361.5,18.0,76.86597701149425,False,recharge
1139,-30.0,361.5,18.0,76.87310344827586,False,recharge
1140,-30.0,361.5,18.0,76.88022988505747,False,recharge
1141,-30.0,361.5,18.0,76.88735632183908,False,recharge
1142,-30.0,361.5,18.0,76.89448275862068,False,recharge
1143,-30.0,361.5,18.0,76.9016091954023,False,recharge
1144,-30.0,361.5,18.0,76.9087356321839,False,recharge
1145,-30.0,361.5,18.0,76.91586206896552,False,recharge
1146,-30.0,361.5,18.0,76.92298850574713,False,recharge
1147,-30.0,361.5,18.0,76.93011494252873,False,recharge
1148,-30.0,361.5,18.0,76.93724137931035,False,recharge
1149,-30.0,361.5,18.0,76.94436781609195,False,recharge
1150,-30.0,361.5,18.0,76.95149425287356,False,recharge
1151,-30.0,361.5,18.0,76.95862068965518,False,recharge
1152,-30.0,361.5,18.0,76.96574712643678,False,recharge
1153,-30.0,361.5,18.0,76.97287356321839,False,recharge
1154,-30.0,361.5,18.0,76.98,False,recharge
1155,-30.0,361.5,18.0,76.98712643678161,False,recharge
1156,-30.0,361.5,18.0,76.99425287356321,False,recharge
1157,-30.0,361.5,18.0,77.00137931034483,False,recharge
1158,-30.0,361.5,18.0,77.00850574712643,False,recharge
1159,-30.0,361.5,18.0,77.01563218390804,False,recharge
1160,-30.0,361.5,18.0,77.02275862068966,False,recharge
1161,-30.0,361.5,18.0,77.02988505747126,False,recharge
1162,-30.0,361.5,18.0,77.03701149425288,False,recharge
1163,-30.0,361.5,18.0,77.04413793103448,False,recharge
1164,-30.0,361.5,18.0,77.05126436781609,False,recharge
1165,-30.0,361.5,18.0,77.0583908045977,False,recharge
1166,-30.0,361.5,18.0,77.06551724137931,False,recharge
1167,-30.0,361.5,18.0,77.07264367816092,False,recharge
1168,-30.0,361.5,18.0,77.07977011494253,False,recharge
1169,-30.0,361.5,18.0,77.08689655172414,False,recharge
1170,-30.0,361.5,18.0,77.09402298850574,False,recharge
1171,-30.0,361.5,18.0,77.10114942528736,False,recharge
1172,-30.0,361.5,18.0,77.10827586206896,False,recharge
1173,-30.0,361.5,18.0,77.11540229885057,False,recharge
1174,-30.0,361.5,18.0,77.12252873563219,False,recharge
1175,-30.0,361.5,18.0,77.12965517241379,False,recharge
1176,-30.0,361.5,18.0,77.1367816091954,False,recharge
1177,-30.0,361.5,18.0,77.14390804597701,False,recharge
1178,-30.0,361.5,18.0,77.15103448275862,False,recharge
1179,-30.0,361.5,18.0,77.15816091954024,False,recharge
1180,-30.0,361.5,18.0,77.16528735632184,False,recharge
1181,-30.0,361.5,18.0,77.17241379310344,False,recharge
1182,-30.0,361.5,18.0,77.17954022988506,False,recharge
1183,-30.0,361.5,18.0,77.18666666666667,False,recharge
1184,-30.0,361.5,18.0,77.19379310344827,False,recharge
1185,-30.0,361.5,18.0,77.20091954022989,False,recharge
1186,-30.0,361.5,18.0,77.2080459770115,False,recharge
1187,-30.0,361.5,18.0,77.2151724137931,False,recharge
1188,-30.0,361.5,18.0,77.22229885057472,False,recharge
1189,-30.0,361.5,18.0,77.22942528735632,False,recharge
1190,-30.0,361.5,18.0,77.23655172413793,False,recharge
1191,-30.0,361.5,18.0,77.24367816091954,False,recharge
1192,-30.0,361.5,18.0,77.25080459770115,False,recharge
1193,-30.0,361.5,18.0,77.25793103448275,False,recharge
1194,-30.0,361.5,18.0,77.26505747126437,False,recharge
1195,-30.0,361.5,18.0,77.27218390804597,False,recharge
1196,-30.0,361.5,18.0,77.27931034482759,False,recharge
1197,-30.0,361.5,18.0,77.2864367816092,False,recharge
1198,-30.0,361.5,18.0,77.2935632183908,False,recharge
1199,-30.0,361.5,18.0,77.30068965517242,False,recharge
1200,-30.0,361.5,18.0,77.30781609195402,False,recharge
1201,-30.0,361.5,18.0,77.31494252873563,False,recharge
1202,-30.0,361.5,18.0,77.32206896551725,False,recharge
1203,-30.0,361.5,18.0,77.32919540229885,False,recharge
1204,-30.0,361.5,18.0,77.33632183908045,False,recharge
1205,-30.0,361.5,18.0,77.34344827586207,False,recharge
1206,-30.0,361.5,18.0,77.35057471264368,False,recharge
1207,-30.0,361.5,18.0,77.35770114942528,False,recharge
1208,-30.0,361.5,18.0,77.3648275862069,False,recharge
1209,-30.0,361.5,18.0,77.3719540229885,False,recharge
1210,-30.0,361.5,18.0,77.37908045977011,False,recharge
1211,-30.0,361.5,18.0,77.38620689655173,False,recharge
1212,-30.0,361.5,18.0,77.39333333333333,False,recharge
1213,-30.0,361.5,18.0,77.40045977011495,False,recharge
1214,-30.0,361.5,18.0,77.40758620689655,False,recharge
1215,-30.0,361.5,18.0,77.41471264367816,False,recharge
1216,-30.0,361.5,18.0,77.42183908045978,False,recharge
1217,-30.0,361.5,18.0,77.42896551724138,False,recharge
1218,-30.0,361.5,18.0,77.43609195402298,False,recharge
1219,-30.0,361.5,18.0,77.4432183908046,False,recharge
1220,-30.0,361.5,18.0,77.4503448275862,False,recharge
1221,-30.0,361.5,18.0,77.45747126436781,False,recharge
1222,-30.0,361.5,18.0,77.46459770114943,False,recharge
1223,-30.0,361.5,18.0,77.47172413793103,False,recharge
1224,-30.0,361.5,18.0,77.47885057471264,False,recharge
1225,-30.0,361.5,18.0,77.48597701149426,False,recharge
1226,-30.0,361.5,18.0,77.49310344827586,False,recharge
1227,-30.0,361.5,18.0,77.50022988505746,False,recharge
1228,-30.0,361.5,18.0,77.50735632183908,False,recharge
1229,-30.0,361.5,18.0,77.51448275862069,False,recharge
1230,-30.0,361.5,18.0,77.5216091954023,False,recharge
1231,-30.0,361.5,18.0,77.52873563218391,False,recharge
1232,-30.0,361.5,18.0,77.53586206896551,False,recharge
1233,-30.0,361.5,18.0,77.54298850574713,False,recharge
1234,-30.0,361.5,18.0,77.55011494252874,False,recharge
1235,-30.0,361.5,18.0,77.55724137931034,False,recharge
1236,-30.0,361.5,18.0,77.56436781609196,False,recharge
1237,-30.0,361.5,18.0,77.57149425287356,False,recharge
1238,-30.0,361.5,18.0,77.57862068965517,False,recharge
1239,-30.0,361.5,18.0,77.58574712643679,False,recharge
1240,-30.0,361.5,18.0,77.59287356321839,False,recharge
1241,-30.0,361.5,18.0,77.6,False,recharge
1242,-30.0,361.5,18.0,77.60712643678161,False,recharge
1243,-30.0,361.5,18.0,77.61425287356322,False,recharge
1244,-30.0,361.5,18.0,77.62137931034482,False,recharge
1245,-30.0,361.5,18.0,77.62850574712644,False,recharge
1246,-30.0,361.5,18.0,77.63563218390804,False,recharge
1247,-30.0,361.5,18.0,77.64275862068966,False,recharge
1248,-30.0,361.5,18.0,77.64988505747127,False,recharge
1249,-30.0,361.5,18.0,77.65701149425287,False,recharge
1250,-30.0,361.5,18.0,77.66413793103449,False,recharge
1251,-30.0,361.5,18.0,77.6712643678161,False,recharge
1252,-30.0,361.5,18.0,77.6783908045977,False,recharge
1253,-30.0,361.5,18.0,77.68551724137932,False,recharge
1254,-30.0,361.5,18.0,77.69264367816092,False,recharge
1255,-30.0,361.5,18.0,77.69977011494252,False,recharge
1256,-30.0,361.5,18.0,77.70689655172414,False,recharge
1257,-30.0,361.5,18.0,77.71402298850575,False,recharge
1258,-30.0,361.5,18.0,77.72114942528735,False,recharge
1259,-30.0,361.5,18.0,77.72827586206897,False,recharge
1260,-30.0,361.5,18.0,77.73540229885057,False,recharge
1261,-30.0,361.5,18.0,77.74252873563218,False,recharge
1262,-30.0,361.5,18.0,77.7496551724138,False,recharge
1263,-30.0,361.5,18.0,77.7567816091954,False,recharge
1264,-30.0,361.5,18.0,77.76390804597702,False,recharge
1265,-30.0,361.5,18.0,77.77103448275862,False,recharge
1266,-30.0,361.5,18.0,77.77816091954023,False,recharge
1267,-30.0,361.5,18.0,77.78528735632185,False,recharge
1268,-30.0,361.5,18.0,77.79241379310345,False,recharge
1269,-30.0,361.5,18.0,77.79954022988505,False,recharge
1270,-30.0,361.5,18.0,77.80666666666667,False,recharge
1271,-30.0,361.5,18.0,77.81379310344828,False,recharge
1272,-30.0,361.5,18.0,77.82091954022988,False,recharge
1273,-30.0,361.5,18.0,77.8280459770115,False,recharge
1274,-30.0,361.5,18.0,77.8351724137931,False,recharge
1275,-30.0,361.5,18.0,77.8422988505747,False,recharge
1276,-30.0,361.5,18.0,77.84942528735633,False,recharge
1277,-30.0,361.5,18.0,77.85655172413793,False,recharge
1278,-30.0,361.5,18.0,77.86367816091953,False,recharge
1279,-30.0,361.5,18.0,77.87080459770115,False,recharge
1280,-30.0,361.5,18.0,77.87793103448276,False,recharge
1281,-30.0,361.5,18.0,77.88505747126436,False,recharge
1282,-30.0,361.5,18.0,77.89218390804598,False,recharge
1283,-30.0,361.5,18.0,77.89931034482758,False,recharge
1284,-30.0,361.5,18.0,77.9064367816092,False,recharge
1285,-30.0,361.5,18.0,77.9135632183908,False,recharge
1286,-30.0,361.5,18.0,77.92068965517241,False,recharge
1287,-30.0,361.5,18.0,77.92781609195403,False,recharge
1288,-30.0,361.5,18.0,77.93494252873563,False,recharge
1289,-30.0,361.5,18.0,77.94206896551724,False,recharge
1290,-30.0,361.5,18.0,77.94919540229886,False,recharge
1291,-30.0,361.5,18.0,77.95632183908046,False,recharge
1292,-30.0,361.5,18.0,77.96344827586206,False,recharge
1293,-30.0,361.5,18.0,77.97057471264368,False,recharge
1294,-30.0,361.5,18.0,77.97770114942529,False,recharge
1295,-30.0,361.5,18.0,77.98482758620689,False,recharge
1296,-30.0,361.5,18.0,77.99195402298851,False,recharge
1297,-30.0,361.5,18.0,77.99908045977011,False,recharge
1298,-30.0,361.5,18.0,78.00620689655173,False,recharge
1299,-30.0,361.5,18.0,78.01333333333334,False,recharge
1300,-30.0,361.5,18.0,78.02045977011494,False,recharge
1301,-30.0,361.5,18.0,78.02758620689656,False,recharge
1302,-30.0,361.5,18.0,78.03471264367816,False,recharge
1303,-30.0,361.5,18.0,78.04183908045977,False,recharge
1304,-30.0,361.5,18.0,78.04896551724138,False,recharge
1305,-30.0,361.5,18.0,78.05609195402299,False,recharge
1306,-30.0,361.5,18.0,78.0632183908046,False,recharge
1307,-30.0,361.5,18.0,78.07034482758621,False,recharge
1308,-30.0,361.5,18.0,78.07747126436782,False,recharge
1309,-30.0,361.5,18.0,78.08459770114942,False,recharge
1310,-30.0,361.5,18.0,78.09172413793104,False,recharge
1311,-30.0,361.5,18.0,78.09885057471264,False,recharge
1312,-30.0,361.5,18.0,78.10597701149425,False,recharge
1313,-30.0,361.5,18.0,78.11310344827587,False,recharge
1314,-30.0,361.5,18.0,78.12022988505747,False,recharge
1315,-30.0,361.5,18.0,78.12735632183907,False,recharge
1316,-30.0,361.5,18.0,78.13448275862069,False,recharge
1317,-30.0,361.5,18.0,78.1416091954023,False,recharge
1318,-30.0,361.5,18.0,78.14873563218391,False,recharge
1319,-30.0,361.5,18.0,78.15586206896552,False,recharge
1320,-30.0,361.5,18.0,78.16298850574712,False,recharge
1321,-30.0,361.5,18.0,78.17011494252874,False,recharge
1322,-30.0,361.5,18.0,78.17724137931035,False,recharge
1323,-30.0,361.5,18.0,78.18436781609195,False,recharge
1324,-30.0,361.5,18.0,78.19149425287357,False,recharge
1325,-30.0,361.5,18.0,78.19862068965517,False,recharge
1326,-30.0,361.5,18.0,78.20574712643678,False,recharge
1327,-30.0,361.5,18.0,78.2128735632184,False,recharge
1328,-30.0,361.5,18.0,78.22,False,recharge
1329,-30.0,361.5,18.0,78.2271264367816,False,recharge
1330,-30.0,361.5,18.0,78.23425287356322,False,recharge
1331,-30.0,361.5,18.0,78.24137931034483,False,recharge
1332,-30.0,361.5,18.0,78.24850574712644,False,recharge
1333,-30.0,361.5,18.0,78.25563218390805,False,recharge
1334,-30.0,361.5,18.0,78.26275862068965,False,recharge
1335,-30.0,361.5,18.0,78.26988505747127,False,recharge
1336,-30.0,361.5,18.0,78.27701149425287,False,recharge
1337,-30.0,361.5,18.0,78.28413793103448,False,recharge
1338,-30.0,361.5,18.0,78.2912643678161,False,recharge
1339,-30.0,361.5,18.0,78.2983908045977,False,recharge
1340,-30.0,361.5,18.0,78.3055172413793,False,recharge
1341,-30.0,361.5,18.0,78.31264367816092,False,recharge
1342,-30.0,361.5,18.0,78.31977011494253,False,recharge
1343,-30.0,361.5,18.0,78.32689655172413,False,recharge
1344,-30.0,361.5,18.0,78.33402298850575,False,recharge
1345,-30.0,361.5,18.0,78.34114942528736,False,recharge
1346,-30.0,361.5,18.0,78.34827586206896,False,recharge
1347,-30.0,361.5,18.0,78.35540229885058,False,recharge
1348,-30.0,361.5,18.0,78.36252873563218,False,recharge
1349,-30.0,361.5,18.0,78.36965517241379,False,recharge
1350,-30.0,361.5,18.0,78.3767816091954,False,recharge
1351,-30.0,361.5,18.0,78.38390804597701,False,recharge
1352,-30.0,361.5,18.0,78.39103448275863,False,recharge
1353,-30.0,361.5,18.0,78.39816091954023,False,recharge
1354,-30.0,361.5,18.0,78.40528735632184,False,recharge
1355,-30.0,361.5,18.0,78.41241379310345,False,recharge
1356,-30.0,361.5,18.0,78.41954022988506,False,recharge
1357,-30.0,361.5,18.0,78.42666666666666,False,recharge
1358,-30.0,361.5,18.0,78.43379310344828,False,recharge
1359,-30.0,361.5,18.0,78.44091954022988,False,recharge
1360,-30.0,361.5,18.0,78.44804597701149,False,recharge
1361,-30.0,361.5,18.0,78.45517241379311,False,recharge
1362,-30.0,361.5,18.0,78.46229885057471,False,recharge
1363,-30.0,361.5,18.0,78.46942528735632,False,recharge
1364,-30.0,361.5,18.0,78.47655172413793,False,recharge
1365,-30.0,361.5,18.0,78.48367816091954,False,recharge
1366,-30.0,361.5,18.0,78.49080459770114,False,recharge
1367,-30.0,361.5,18.0,78.49793103448276,False,recharge
1368,-30.0,361.5,18.0,78.50505747126437,False,recharge
1369,-30.0,361.5,18.0,78.51218390804598,False,recharge
1370,-30.0,361.5,18.0,78.51931034482759,False,recharge
1371,-30.0,361.5,18.0,78.52643678160919,False,recharge
1372,-30.0,361.5,18.0,78.53356321839081,False,recharge
